experiment_id,user_id,variant,assigned_at,segment,country,channel,did_convert,orders_count,total_revenue,avg_order_value,refund_count,ticket_count
pricing_discount_v1,7133,control,2024-01-01,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7134,control,2024-01-01,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7135,treatment,2024-01-06,Enterprise,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7136,control,2024-01-07,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7137,control,2024-01-07,Mid-Market,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7138,control,2024-01-02,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,7139,treatment,2024-01-04,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7140,treatment,2024-01-03,SMB,IN,Paid Search,1,1,44.1,44.1,0,1
pricing_discount_v1,7141,treatment,2024-01-04,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7142,treatment,2024-01-03,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7143,control,2024-01-07,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7144,control,2024-01-05,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7145,treatment,2024-01-01,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7146,treatment,2024-01-07,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7147,control,2024-01-03,Enterprise,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7148,control,2024-01-04,SMB,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,7149,control,2024-01-01,SMB,AU,Organic,1,1,49.0,49.0,0,0
pricing_discount_v1,7150,treatment,2024-01-02,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7151,control,2024-01-01,Mid-Market,UK,Social,0,0,0.0,,0,1
pricing_discount_v1,7152,treatment,2024-01-06,SMB,UK,Paid Search,1,1,269.1,269.1,0,0
pricing_discount_v1,7153,control,2024-01-06,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7154,control,2024-01-03,Mid-Market,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,7155,control,2024-01-03,SMB,DE,Referral,1,1,49.0,49.0,0,0
pricing_discount_v1,7156,control,2024-01-02,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,7157,treatment,2024-01-01,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7158,treatment,2024-01-03,SMB,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,7159,treatment,2024-01-05,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7160,control,2024-01-04,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7161,control,2024-01-07,SMB,AU,Social,1,1,49.0,49.0,0,0
pricing_discount_v1,7162,treatment,2024-01-02,Mid-Market,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7163,treatment,2024-01-02,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,7164,control,2024-01-01,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7165,treatment,2024-01-06,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7166,treatment,2024-01-04,SMB,US,Direct,1,1,269.1,269.1,0,0
pricing_discount_v1,7167,treatment,2024-01-04,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7168,treatment,2024-01-04,Mid-Market,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7169,control,2024-01-07,Mid-Market,UK,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7170,control,2024-01-01,SMB,AU,Social,1,1,49.0,49.0,0,1
pricing_discount_v1,7171,treatment,2024-01-06,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7172,treatment,2024-01-01,SMB,US,Referral,0,0,0.0,,0,1
pricing_discount_v1,7173,treatment,2024-01-07,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7174,control,2024-01-04,Mid-Market,US,Organic,1,1,99.0,99.0,0,0
pricing_discount_v1,7175,treatment,2024-01-02,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7176,control,2024-01-02,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7177,control,2024-01-06,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7178,treatment,2024-01-04,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7179,treatment,2024-01-01,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7180,treatment,2024-01-04,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7181,treatment,2024-01-05,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7182,control,2024-01-04,Mid-Market,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7183,control,2024-01-07,SMB,AU,Social,0,0,0.0,,0,0
pricing_discount_v1,7184,control,2024-01-04,Enterprise,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7185,control,2024-01-03,SMB,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7186,treatment,2024-01-06,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7187,control,2024-01-06,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7188,treatment,2024-01-04,Mid-Market,IN,Direct,0,0,0.0,,0,1
pricing_discount_v1,7189,control,2024-01-02,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,7190,treatment,2024-01-01,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7191,treatment,2024-01-01,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,7192,control,2024-01-02,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7193,treatment,2024-01-03,SMB,US,Organic,1,1,89.1,89.1,0,0
pricing_discount_v1,7194,control,2024-01-03,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7195,treatment,2024-01-06,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7196,control,2024-01-05,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7197,treatment,2024-01-03,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7198,control,2024-01-01,Mid-Market,US,Social,1,1,49.0,49.0,0,0
pricing_discount_v1,7199,control,2024-01-02,Mid-Market,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,7200,treatment,2024-01-05,Mid-Market,UK,Referral,1,1,89.1,89.1,0,0
pricing_discount_v1,7201,control,2024-01-05,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7202,treatment,2024-01-05,Mid-Market,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7203,control,2024-01-03,SMB,IN,Paid Search,1,1,99.0,99.0,0,0
pricing_discount_v1,7204,control,2024-01-01,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7205,treatment,2024-01-03,Enterprise,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7206,control,2024-01-01,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7207,control,2024-01-02,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7208,control,2024-01-02,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7209,treatment,2024-01-06,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7210,treatment,2024-01-04,SMB,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7211,treatment,2024-01-06,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7212,treatment,2024-01-02,Mid-Market,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,7213,treatment,2024-01-03,SMB,IN,Paid Search,1,1,269.1,269.1,0,0
pricing_discount_v1,7214,control,2024-01-06,SMB,US,Referral,1,1,49.0,49.0,0,1
pricing_discount_v1,7215,treatment,2024-01-03,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7216,control,2024-01-05,SMB,US,Organic,0,0,0.0,,0,1
pricing_discount_v1,7217,control,2024-01-01,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,7218,control,2024-01-06,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7219,treatment,2024-01-06,SMB,US,Referral,1,1,89.1,89.1,0,1
pricing_discount_v1,7220,control,2024-01-03,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7221,control,2024-01-07,SMB,IN,Referral,1,1,49.0,49.0,0,0
pricing_discount_v1,7222,control,2024-01-04,SMB,US,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7223,control,2024-01-05,SMB,US,Referral,1,1,299.0,299.0,0,0
pricing_discount_v1,7224,control,2024-01-04,Enterprise,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,7225,control,2024-01-02,SMB,US,Paid Search,1,1,49.0,49.0,0,0
pricing_discount_v1,7226,control,2024-01-04,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7227,control,2024-01-04,SMB,UK,Direct,0,0,0.0,,0,1
pricing_discount_v1,7228,control,2024-01-03,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7229,control,2024-01-03,SMB,AU,Social,0,0,0.0,,0,0
pricing_discount_v1,7230,treatment,2024-01-06,SMB,AU,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7231,treatment,2024-01-02,Mid-Market,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7232,treatment,2024-01-06,SMB,US,Organic,1,1,89.1,89.1,0,0
pricing_discount_v1,7233,control,2024-01-07,SMB,UK,Paid Search,1,1,49.0,49.0,0,0
pricing_discount_v1,7234,control,2024-01-07,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7235,control,2024-01-03,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7236,treatment,2024-01-02,SMB,US,Social,1,1,44.1,44.1,0,0
pricing_discount_v1,7237,control,2024-01-07,Mid-Market,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7238,control,2024-01-04,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7239,treatment,2024-01-03,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,7240,treatment,2024-01-07,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7241,control,2024-01-01,Enterprise,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7242,control,2024-01-02,SMB,US,Social,0,0,0.0,,0,1
pricing_discount_v1,7243,treatment,2024-01-04,SMB,AU,Social,0,0,0.0,,0,0
pricing_discount_v1,7244,control,2024-01-04,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7245,control,2024-01-01,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7246,control,2024-01-03,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7247,treatment,2024-01-03,SMB,US,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7248,control,2024-01-06,Mid-Market,UK,Social,1,1,49.0,49.0,0,0
pricing_discount_v1,7249,treatment,2024-01-07,SMB,US,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7250,treatment,2024-01-07,SMB,UK,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7251,treatment,2024-01-05,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7252,treatment,2024-01-03,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7253,treatment,2024-01-04,Enterprise,UK,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7254,control,2024-01-03,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7255,treatment,2024-01-01,Mid-Market,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,7256,treatment,2024-01-03,SMB,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7257,control,2024-01-03,Enterprise,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7258,treatment,2024-01-02,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7259,control,2024-01-01,SMB,UK,Social,1,1,49.0,49.0,0,0
pricing_discount_v1,7260,treatment,2024-01-04,Enterprise,UK,Organic,0,0,0.0,,0,1
pricing_discount_v1,7261,control,2024-01-01,SMB,IN,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7262,control,2024-01-07,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7263,treatment,2024-01-01,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,7264,control,2024-01-06,Mid-Market,DE,Direct,1,1,49.0,49.0,0,0
pricing_discount_v1,7265,control,2024-01-04,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7266,treatment,2024-01-07,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7267,treatment,2024-01-02,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7268,control,2024-01-06,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7269,treatment,2024-01-07,SMB,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7270,control,2024-01-03,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7271,control,2024-01-01,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7272,control,2024-01-06,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7273,treatment,2024-01-02,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7274,treatment,2024-01-04,Enterprise,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,7275,treatment,2024-01-04,Mid-Market,DE,Social,1,1,89.1,89.1,0,0
pricing_discount_v1,7276,control,2024-01-06,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7277,control,2024-01-03,Mid-Market,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,7278,treatment,2024-01-05,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7279,treatment,2024-01-05,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7280,treatment,2024-01-03,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7281,control,2024-01-03,SMB,DE,Social,0,0,0.0,,0,1
pricing_discount_v1,7282,control,2024-01-05,Enterprise,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,7283,control,2024-01-06,SMB,DE,Direct,0,0,0.0,,0,0
pricing_discount_v1,7284,treatment,2024-01-02,Mid-Market,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7285,treatment,2024-01-01,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7286,treatment,2024-01-06,SMB,US,Paid Search,1,1,269.1,269.1,0,0
pricing_discount_v1,7287,treatment,2024-01-02,SMB,DE,Paid Search,1,1,89.1,89.1,0,0
pricing_discount_v1,7288,treatment,2024-01-07,SMB,US,Direct,1,1,44.1,44.1,1,0
pricing_discount_v1,7289,control,2024-01-03,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7290,control,2024-01-06,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7291,control,2024-01-02,Enterprise,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7292,treatment,2024-01-05,SMB,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7293,treatment,2024-01-02,Enterprise,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7294,treatment,2024-01-04,SMB,US,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7295,control,2024-01-06,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7296,control,2024-01-06,Enterprise,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,7297,control,2024-01-05,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7298,treatment,2024-01-05,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7299,control,2024-01-02,SMB,US,Paid Search,1,1,49.0,49.0,1,0
pricing_discount_v1,7300,treatment,2024-01-01,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,7301,treatment,2024-01-02,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7302,control,2024-01-02,SMB,US,Referral,1,1,299.0,299.0,0,1
pricing_discount_v1,7303,control,2024-01-06,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7304,control,2024-01-01,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7305,treatment,2024-01-04,SMB,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,7306,control,2024-01-03,Mid-Market,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,7307,treatment,2024-01-02,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7308,treatment,2024-01-06,Mid-Market,AU,Referral,1,1,269.1,269.1,0,1
pricing_discount_v1,7309,control,2024-01-02,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7310,control,2024-01-02,Mid-Market,US,Direct,1,1,49.0,49.0,0,0
pricing_discount_v1,7311,treatment,2024-01-06,Enterprise,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7312,treatment,2024-01-04,Enterprise,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7313,control,2024-01-05,Mid-Market,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7314,treatment,2024-01-07,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,7315,treatment,2024-01-05,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7316,treatment,2024-01-05,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7317,control,2024-01-03,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7318,treatment,2024-01-02,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,7319,treatment,2024-01-02,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7320,treatment,2024-01-05,Mid-Market,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7321,treatment,2024-01-07,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7322,control,2024-01-04,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7323,treatment,2024-01-03,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7324,treatment,2024-01-07,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7325,control,2024-01-02,SMB,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,7326,treatment,2024-01-03,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7327,treatment,2024-01-06,SMB,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7328,treatment,2024-01-03,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7329,control,2024-01-05,SMB,US,Paid Search,1,1,99.0,99.0,0,0
pricing_discount_v1,7330,treatment,2024-01-05,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7331,treatment,2024-01-03,Mid-Market,US,Paid Search,1,1,269.1,269.1,0,0
pricing_discount_v1,7332,treatment,2024-01-04,Enterprise,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7333,treatment,2024-01-07,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,7334,control,2024-01-07,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7335,control,2024-01-01,SMB,IN,Social,0,0,0.0,,0,0
pricing_discount_v1,7336,treatment,2024-01-03,SMB,UK,Social,1,1,269.1,269.1,1,1
pricing_discount_v1,7337,treatment,2024-01-06,Mid-Market,IN,Organic,1,1,269.1,269.1,0,0
pricing_discount_v1,7338,control,2024-01-01,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7339,control,2024-01-05,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7340,control,2024-01-05,Mid-Market,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7341,control,2024-01-04,SMB,US,Paid Search,1,1,99.0,99.0,0,0
pricing_discount_v1,7342,control,2024-01-02,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7343,control,2024-01-01,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7344,control,2024-01-01,Mid-Market,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7345,control,2024-01-07,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7346,control,2024-01-07,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7347,treatment,2024-01-03,SMB,IN,Social,1,1,44.1,44.1,0,0
pricing_discount_v1,7348,treatment,2024-01-06,SMB,DE,Referral,1,1,44.1,44.1,0,1
pricing_discount_v1,7349,control,2024-01-07,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7350,control,2024-01-04,SMB,UK,Paid Search,1,1,99.0,99.0,0,0
pricing_discount_v1,7351,control,2024-01-01,SMB,AU,Organic,1,1,99.0,99.0,0,0
pricing_discount_v1,7352,control,2024-01-06,Mid-Market,US,Referral,0,0,0.0,,0,1
pricing_discount_v1,7353,control,2024-01-06,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7354,treatment,2024-01-06,Mid-Market,US,Paid Search,1,1,89.1,89.1,0,0
pricing_discount_v1,7355,control,2024-01-07,Mid-Market,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7356,control,2024-01-03,Mid-Market,AU,Organic,0,0,0.0,,0,0
pricing_discount_v1,7357,control,2024-01-06,Enterprise,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7358,control,2024-01-07,SMB,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,7359,treatment,2024-01-07,SMB,UK,Direct,1,1,44.1,44.1,0,0
pricing_discount_v1,7360,control,2024-01-07,SMB,IN,Paid Search,1,1,299.0,299.0,0,0
pricing_discount_v1,7361,control,2024-01-05,Enterprise,IN,Organic,1,1,49.0,49.0,0,0
pricing_discount_v1,7362,treatment,2024-01-03,SMB,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7363,control,2024-01-03,SMB,UK,Organic,0,0,0.0,,0,0
pricing_discount_v1,7364,treatment,2024-01-07,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7365,control,2024-01-02,Mid-Market,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7366,treatment,2024-01-04,SMB,IN,Paid Search,0,0,0.0,,0,1
pricing_discount_v1,7367,treatment,2024-01-02,Enterprise,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7368,treatment,2024-01-07,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7369,control,2024-01-04,Mid-Market,US,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7370,treatment,2024-01-06,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7371,control,2024-01-02,Mid-Market,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7372,control,2024-01-07,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7373,treatment,2024-01-06,Mid-Market,UK,Social,0,0,0.0,,0,1
pricing_discount_v1,7374,treatment,2024-01-04,Mid-Market,US,Referral,1,1,89.1,89.1,0,0
pricing_discount_v1,7375,control,2024-01-07,Mid-Market,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,7376,treatment,2024-01-05,SMB,AU,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7377,treatment,2024-01-02,SMB,UK,Paid Search,1,1,89.1,89.1,0,0
pricing_discount_v1,7378,treatment,2024-01-01,Mid-Market,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7379,control,2024-01-01,Mid-Market,AU,Social,0,0,0.0,,0,0
pricing_discount_v1,7380,control,2024-01-02,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7381,control,2024-01-05,SMB,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7382,treatment,2024-01-01,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7383,control,2024-01-04,SMB,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7384,control,2024-01-05,Mid-Market,UK,Organic,0,0,0.0,,0,1
pricing_discount_v1,7385,control,2024-01-03,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7386,control,2024-01-01,Mid-Market,IN,Organic,0,0,0.0,,0,0
pricing_discount_v1,7387,control,2024-01-01,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7388,treatment,2024-01-06,SMB,US,Referral,1,1,269.1,269.1,0,0
pricing_discount_v1,7389,treatment,2024-01-02,SMB,IN,Direct,0,0,0.0,,0,0
pricing_discount_v1,7390,treatment,2024-01-06,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7391,control,2024-01-03,SMB,UK,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7392,treatment,2024-01-07,SMB,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7393,treatment,2024-01-07,Mid-Market,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7394,control,2024-01-06,SMB,UK,Direct,0,0,0.0,,0,0
pricing_discount_v1,7395,treatment,2024-01-05,Enterprise,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7396,treatment,2024-01-01,SMB,UK,Social,0,0,0.0,,0,1
pricing_discount_v1,7397,treatment,2024-01-04,SMB,AU,Direct,0,0,0.0,,0,0
pricing_discount_v1,7398,treatment,2024-01-01,Mid-Market,IN,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7399,treatment,2024-01-07,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,7400,treatment,2024-01-02,SMB,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7401,control,2024-01-05,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7402,treatment,2024-01-04,SMB,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7403,treatment,2024-01-04,SMB,UK,Social,0,0,0.0,,0,0
pricing_discount_v1,7404,control,2024-01-03,SMB,US,Organic,0,0,0.0,,0,0
pricing_discount_v1,7405,treatment,2024-01-02,SMB,IN,Referral,0,0,0.0,,0,0
pricing_discount_v1,7406,treatment,2024-01-01,SMB,US,Referral,0,0,0.0,,0,1
pricing_discount_v1,7407,control,2024-01-04,Mid-Market,DE,Referral,0,0,0.0,,0,0
pricing_discount_v1,7408,treatment,2024-01-01,Mid-Market,DE,Organic,0,0,0.0,,0,0
pricing_discount_v1,7409,control,2024-01-07,Mid-Market,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,7410,treatment,2024-01-06,Mid-Market,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,7411,treatment,2024-01-07,Mid-Market,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,7412,treatment,2024-01-05,Mid-Market,US,Social,0,0,0.0,,0,0
pricing_discount_v1,7413,control,2024-01-07,Mid-Market,DE,Paid Search,0,0,0.0,,0,0
pricing_discount_v1,7414,treatment,2024-01-01,Mid-Market,US,Direct,0,0,0.0,,0,0
pricing_discount_v1,7415,treatment,2024-01-03,Mid-Market,US,Referral,0,0,0.0,,0,0
pricing_discount_v1,7416,treatment,2024-01-06,SMB,UK,Referral,0,0,0.0,,0,0
pricing_discount_v1,7417,control,2024-01-01,SMB,DE,Social,0,0,0.0,,0,0
pricing_discount_v1,7418,control,2024-01-03,SMB,IN,Direct,0,0,0.0,,0,1
