user_id,signup_date,country,segment,channel
7252,2023-12-26,IN,SMB,Direct
7253,2023-11-17,UK,Enterprise,Paid Search
7254,2023-12-26,IN,Mid-Market,Direct
7255,2023-11-21,AU,Mid-Market,Direct
7256,2023-12-05,AU,SMB,Paid Search
7257,2023-11-05,US,Enterprise,Social
7258,2023-11-04,IN,SMB,Referral
7259,2023-12-15,UK,SMB,Social
7260,2023-11-28,UK,Enterprise,Organic
7261,2023-11-17,IN,SMB,Paid Search
7262,2023-11-13,US,SMB,Referral
7263,2023-12-12,UK,SMB,Referral
7264,2023-11-02,DE,Mid-Market,Direct
7265,2023-12-20,US,SMB,Referral
7266,2023-11-06,IN,Mid-Market,Organic
7267,2023-11-13,US,SMB,Social
7268,2023-11-25,DE,SMB,Paid Search
7269,2023-12-01,AU,SMB,Paid Search
7270,2023-11-23,IN,SMB,Direct
7271,2023-11-21,IN,SMB,Paid Search
7272,2023-12-29,US,SMB,Paid Search
7273,2023-12-10,UK,SMB,Paid Search
7274,2023-11-03,DE,Enterprise,Social
7275,2023-11-27,DE,Mid-Market,Social
7276,2023-12-24,US,SMB,Organic
7277,2023-11-20,DE,Mid-Market,Direct
7278,2023-11-07,US,SMB,Paid Search
7279,2023-12-17,US,Mid-Market,Social
7280,2023-12-08,UK,SMB,Direct
7281,2023-12-06,DE,SMB,Social
7282,2023-11-05,AU,Enterprise,Organic
7283,2023-11-10,DE,SMB,Direct
7284,2023-12-09,DE,Mid-Market,Paid Search
7285,2023-11-14,US,Mid-Market,Social
7286,2023-12-02,US,SMB,Paid Search
7287,2023-12-04,DE,SMB,Paid Search
7288,2023-11-19,US,SMB,Direct
7289,2023-12-28,IN,SMB,Organic
7290,2023-12-22,US,SMB,Organic
7291,2023-12-15,US,Enterprise,Paid Search
7292,2023-11-06,IN,SMB,Organic
7293,2023-11-08,IN,Enterprise,Organic
7294,2023-12-01,US,SMB,Paid Search
7295,2023-11-11,US,SMB,Referral
7296,2023-12-30,AU,Enterprise,Direct
7297,2023-11-11,IN,Mid-Market,Paid Search
7298,2023-12-01,IN,SMB,Referral
7299,2023-11-23,US,SMB,Paid Search
7300,2023-12-10,UK,SMB,Referral
7301,2023-11-09,US,SMB,Paid Search
7302,2023-11-27,US,SMB,Referral
7303,2023-11-18,US,SMB,Organic
7304,2023-12-25,US,Mid-Market,Social
7305,2023-11-04,AU,SMB,Organic
7306,2023-12-26,UK,Mid-Market,Organic
7307,2023-12-21,DE,SMB,Paid Search
7308,2023-11-19,AU,Mid-Market,Referral
7309,2023-12-19,US,Mid-Market,Organic
7310,2023-11-03,US,Mid-Market,Direct
7311,2023-12-30,US,Enterprise,Paid Search
7312,2023-12-03,IN,Enterprise,Paid Search
7313,2023-11-20,DE,Mid-Market,Paid Search
7314,2023-11-23,UK,Mid-Market,Referral
7315,2023-11-05,IN,Mid-Market,Direct
7316,2023-12-31,US,SMB,Social
7317,2023-11-04,US,Mid-Market,Referral
7318,2023-12-11,DE,SMB,Referral
7319,2023-11-28,IN,Mid-Market,Organic
7320,2023-12-28,US,Mid-Market,Paid Search
7321,2023-11-16,US,SMB,Social
7322,2023-12-03,UK,SMB,Direct
7323,2023-11-30,US,Mid-Market,Referral
7324,2023-12-14,IN,SMB,Paid Search
7325,2023-11-06,DE,SMB,Referral
7326,2023-11-13,UK,Mid-Market,Social
7327,2023-11-14,IN,SMB,Paid Search
7328,2023-12-16,IN,Mid-Market,Organic
7329,2023-11-13,US,SMB,Paid Search
7330,2023-12-06,UK,SMB,Direct
7331,2023-11-14,US,Mid-Market,Paid Search
7332,2023-12-23,IN,Enterprise,Organic
7333,2023-12-28,IN,SMB,Social
7334,2023-12-03,UK,SMB,Direct
7335,2023-11-23,IN,SMB,Social
7336,2023-11-16,UK,SMB,Social
7337,2023-11-04,IN,Mid-Market,Organic
7338,2023-11-18,US,SMB,Organic
7339,2023-12-11,US,SMB,Paid Search
7340,2023-12-04,IN,Mid-Market,Direct
7341,2023-12-28,US,SMB,Paid Search
7342,2023-11-25,DE,SMB,Paid Search
7343,2023-12-13,IN,SMB,Direct
7344,2023-12-01,DE,Mid-Market,Organic
7345,2023-12-02,IN,Mid-Market,Paid Search
7346,2023-11-18,UK,SMB,Paid Search
7347,2023-11-29,IN,SMB,Social
7348,2023-11-30,DE,SMB,Referral
7349,2023-12-14,UK,SMB,Direct
7350,2023-12-28,UK,SMB,Paid Search
7351,2023-11-21,AU,SMB,Organic
7352,2023-11-04,US,Mid-Market,Referral
7353,2023-12-01,DE,SMB,Organic
7354,2023-12-04,US,Mid-Market,Paid Search
7355,2023-11-12,US,Mid-Market,Organic
7356,2023-12-17,AU,Mid-Market,Organic
7357,2023-12-31,US,Enterprise,Referral
7358,2023-12-28,DE,SMB,Social
7359,2023-11-13,UK,SMB,Direct
7360,2023-12-24,IN,SMB,Paid Search
7361,2023-12-14,IN,Enterprise,Organic
7362,2023-11-29,US,SMB,Paid Search
7363,2023-12-04,UK,SMB,Organic
7364,2023-12-22,US,SMB,Social
7365,2023-11-30,UK,Mid-Market,Social
7366,2023-11-24,IN,SMB,Paid Search
7367,2023-12-01,US,Enterprise,Paid Search
7368,2023-12-06,IN,Mid-Market,Paid Search
7369,2023-11-13,US,Mid-Market,Paid Search
7370,2023-12-26,US,SMB,Social
7371,2023-12-12,US,Mid-Market,Direct
7372,2023-12-09,US,SMB,Organic
7373,2023-11-07,UK,Mid-Market,Social
7374,2023-12-08,US,Mid-Market,Referral
7375,2023-11-09,AU,Mid-Market,Direct
7376,2023-11-06,AU,SMB,Paid Search
7377,2023-12-03,UK,SMB,Paid Search
7378,2023-11-26,DE,Mid-Market,Paid Search
7379,2023-12-07,AU,Mid-Market,Social
7380,2023-11-07,IN,Mid-Market,Paid Search
7381,2023-11-27,US,SMB,Social
7382,2023-11-12,IN,Mid-Market,Organic
7383,2023-12-31,US,SMB,Referral
7384,2023-12-05,UK,Mid-Market,Organic
7385,2023-12-13,UK,SMB,Paid Search
7386,2023-11-21,IN,Mid-Market,Organic
7387,2023-11-07,US,SMB,Organic
7388,2023-12-30,US,SMB,Referral
7389,2023-11-19,IN,SMB,Direct
7390,2023-11-27,IN,SMB,Referral
7391,2023-12-10,UK,SMB,Paid Search
7392,2023-11-03,DE,SMB,Organic
7393,2023-12-20,IN,Mid-Market,Referral
7394,2023-12-04,UK,SMB,Direct
7395,2023-11-18,US,Enterprise,Referral
7396,2023-11-05,UK,SMB,Social
7397,2023-11-11,AU,SMB,Direct
7398,2023-12-25,IN,Mid-Market,Paid Search
7399,2023-12-13,UK,Mid-Market,Referral
7400,2023-11-16,US,SMB,Direct
7401,2023-11-05,IN,SMB,Referral
7402,2023-12-13,DE,SMB,Paid Search
7403,2023-12-06,UK,SMB,Social
7404,2023-11-26,US,SMB,Organic
7405,2023-11-23,IN,SMB,Referral
7406,2023-11-15,US,SMB,Referral
7407,2023-12-12,DE,Mid-Market,Referral
7408,2023-12-30,DE,Mid-Market,Organic
7409,2023-11-12,DE,Mid-Market,Social
7410,2023-12-07,UK,Mid-Market,Referral
7411,2023-11-27,DE,Mid-Market,Social
7412,2023-11-28,US,Mid-Market,Social
7413,2023-11-17,DE,Mid-Market,Paid Search
7414,2023-12-21,US,Mid-Market,Direct
7415,2023-12-01,US,Mid-Market,Referral
7416,2023-12-04,UK,SMB,Referral
7417,2023-11-20,DE,SMB,Social
7418,2023-11-12,IN,SMB,Direct
7419,2023-11-07,IN,Mid-Market,Referral
7420,2023-12-14,US,SMB,Organic
7421,2023-11-13,US,SMB,Referral
7422,2023-12-13,US,SMB,Social
7423,2023-11-25,US,Mid-Market,Paid Search
7424,2023-11-26,DE,Mid-Market,Paid Search
7425,2023-11-30,US,SMB,Referral
7426,2023-11-24,UK,SMB,Organic
7427,2023-11-08,IN,SMB,Referral
7428,2023-11-20,IN,SMB,Organic
7429,2023-12-11,IN,SMB,Paid Search
7430,2023-12-11,IN,SMB,Paid Search
7431,2023-11-19,US,Enterprise,Organic
7432,2023-11-29,IN,SMB,Direct
7433,2023-11-13,US,SMB,Social
7434,2023-11-14,US,Mid-Market,Organic
7435,2023-11-03,US,SMB,Direct
7436,2023-12-25,US,Mid-Market,Direct
7437,2023-11-14,UK,SMB,Referral
7438,2023-11-15,US,Mid-Market,Organic
7439,2023-11-18,AU,SMB,Direct
7440,2023-11-09,IN,Mid-Market,Social
7441,2023-12-10,AU,SMB,Paid Search
7442,2023-11-06,IN,SMB,Referral
7443,2023-11-10,AU,SMB,Organic
7444,2023-12-10,US,SMB,Organic
7445,2023-11-22,UK,SMB,Referral
7446,2023-12-14,US,SMB,Social
7447,2023-12-05,DE,SMB,Paid Search
7448,2023-11-17,IN,SMB,Direct
7449,2023-12-11,UK,SMB,Direct
7450,2023-11-08,US,SMB,Direct
7451,2023-12-04,UK,SMB,Referral
7452,2023-11-28,US,Mid-Market,Paid Search
7453,2023-11-18,IN,Mid-Market,Referral
7454,2023-12-08,UK,Mid-Market,Organic
7455,2023-12-24,IN,Mid-Market,Direct
7456,2023-12-31,AU,SMB,Organic
7457,2023-12-08,US,SMB,Social
7458,2023-11-26,AU,SMB,Direct
7459,2023-11-15,AU,Enterprise,Organic
7460,2023-11-17,DE,Enterprise,Referral
7461,2023-11-30,IN,Mid-Market,Organic
7462,2023-11-24,US,SMB,Direct
7463,2023-12-26,AU,Mid-Market,Referral
7464,2023-11-24,UK,Enterprise,Referral
7465,2023-11-24,AU,Enterprise,Organic
7466,2023-11-25,US,Enterprise,Social
7467,2023-12-22,IN,Mid-Market,Organic
7468,2023-12-11,UK,SMB,Direct
7469,2023-12-08,US,SMB,Social
7470,2023-11-22,AU,SMB,Social
7471,2023-12-21,DE,Mid-Market,Referral
7472,2023-11-04,IN,SMB,Organic
7473,2023-12-24,UK,SMB,Organic
7474,2023-12-02,AU,SMB,Paid Search
7475,2023-11-25,IN,SMB,Paid Search
7476,2023-12-01,US,SMB,Direct
7477,2023-12-12,IN,SMB,Organic
7478,2023-11-02,US,SMB,Organic
7479,2023-12-24,IN,SMB,Paid Search
7480,2023-11-28,US,Enterprise,Social
7481,2023-11-22,DE,Enterprise,Social
7482,2023-11-10,IN,SMB,Referral
7483,2023-11-28,DE,SMB,Referral
7484,2023-12-01,DE,Enterprise,Direct
7485,2023-11-26,IN,SMB,Organic
7486,2023-12-12,US,Mid-Market,Direct
7487,2023-11-27,UK,SMB,Organic
7488,2023-12-29,US,Enterprise,Referral
7489,2023-12-07,UK,SMB,Organic
7490,2023-12-20,US,SMB,Direct
7491,2023-11-08,DE,Mid-Market,Referral
7492,2023-11-25,US,SMB,Referral
7493,2023-11-22,IN,SMB,Social
7494,2023-12-06,US,SMB,Referral
7495,2023-12-23,US,SMB,Direct
7496,2023-11-06,UK,SMB,Organic
7497,2023-11-06,US,Mid-Market,Social
7498,2023-12-23,US,SMB,Direct
7499,2023-11-14,IN,SMB,Organic
7500,2023-12-12,UK,SMB,Paid Search
7501,2023-12-04,US,Mid-Market,Paid Search
7502,2023-12-21,US,SMB,Social
7503,2023-11-09,UK,Mid-Market,Social
7504,2023-11-09,IN,SMB,Referral
7505,2023-12-05,US,Enterprise,Direct
7506,2023-12-28,US,SMB,Organic
7507,2023-11-26,US,SMB,Paid Search
7508,2023-11-21,AU,Mid-Market,Paid Search
7509,2023-12-08,UK,Mid-Market,Social
7510,2023-12-27,US,Mid-Market,Direct
7511,2023-12-22,DE,Enterprise,Social
7512,2023-12-31,IN,Mid-Market,Direct
7513,2023-11-03,US,Mid-Market,Paid Search
7514,2023-11-08,DE,SMB,Direct
7515,2023-12-08,IN,SMB,Social
7516,2023-12-21,US,SMB,Referral
7517,2023-11-19,AU,SMB,Direct
7518,2023-11-16,DE,SMB,Referral
7519,2023-12-19,UK,Mid-Market,Paid Search
7520,2023-11-05,AU,SMB,Referral
7521,2023-11-24,US,SMB,Direct
7522,2023-12-02,IN,SMB,Social
7523,2023-12-05,IN,SMB,Social
7524,2023-12-15,UK,SMB,Organic
7525,2023-11-23,US,SMB,Paid Search
7526,2023-12-08,UK,Mid-Market,Social
7527,2023-12-07,US,SMB,Social
7528,2023-12-04,DE,SMB,Paid Search
7529,2023-12-10,IN,SMB,Social
7530,2023-11-17,UK,Mid-Market,Direct
7531,2023-11-07,DE,SMB,Organic
7532,2023-11-09,US,Mid-Market,Paid Search
7533,2023-11-15,US,SMB,Referral
7534,2023-12-02,IN,SMB,Social
7535,2023-12-22,US,SMB,Direct
7536,2023-12-14,US,SMB,Organic
7537,2023-12-19,AU,Mid-Market,Social
7538,2023-11-23,UK,SMB,Referral
7539,2023-11-26,DE,Mid-Market,Paid Search
7540,2023-11-25,US,SMB,Paid Search
7541,2023-11-13,US,SMB,Direct
7542,2023-11-05,UK,Mid-Market,Direct
7543,2023-12-07,DE,Enterprise,Referral
7544,2023-12-31,AU,Mid-Market,Organic
7545,2023-11-12,DE,SMB,Organic
7546,2023-11-04,US,Enterprise,Paid Search
7547,2023-12-18,US,Enterprise,Paid Search
7548,2023-11-17,US,Mid-Market,Direct
7549,2023-12-21,US,SMB,Social
7550,2023-12-14,UK,SMB,Social
7551,2023-12-28,US,SMB,Referral
7552,2023-11-26,US,SMB,Organic
7553,2023-12-11,AU,Mid-Market,Paid Search
7554,2023-11-29,DE,SMB,Paid Search
7555,2023-12-09,US,SMB,Paid Search
7556,2023-11-28,US,SMB,Social
7557,2023-11-13,IN,Mid-Market,Referral
7558,2023-12-02,IN,SMB,Referral
7559,2023-12-03,DE,Mid-Market,Paid Search
7560,2023-12-20,UK,Mid-Market,Organic
7561,2023-12-16,IN,Mid-Market,Direct
7562,2023-12-11,AU,Mid-Market,Social
7563,2023-11-08,US,SMB,Organic
7564,2023-12-15,IN,SMB,Direct
7565,2023-12-02,IN,SMB,Paid Search
7566,2023-12-25,US,Mid-Market,Direct
7567,2023-12-27,US,SMB,Paid Search
7568,2023-11-05,DE,SMB,Social
7569,2023-12-21,US,Mid-Market,Organic
7570,2023-11-04,US,SMB,Paid Search
7571,2023-11-24,AU,SMB,Referral
7572,2023-12-04,UK,SMB,Referral
7573,2023-11-10,UK,Mid-Market,Referral
7574,2023-12-16,US,SMB,Social
7575,2023-11-02,UK,SMB,Referral
7576,2023-11-12,IN,SMB,Social
7577,2023-12-06,US,SMB,Direct
7578,2023-12-14,US,SMB,Referral
7579,2023-12-26,US,SMB,Organic
7580,2023-12-14,US,Enterprise,Referral
7581,2023-12-12,IN,Enterprise,Paid Search
7582,2023-11-25,US,Mid-Market,Organic
7583,2023-11-02,US,Mid-Market,Referral
7584,2023-11-09,UK,SMB,Paid Search
7585,2023-12-04,DE,SMB,Social
7586,2023-12-12,US,SMB,Referral
7587,2023-11-27,DE,SMB,Social
7588,2023-12-15,US,SMB,Direct
7589,2023-12-03,US,SMB,Organic
7590,2023-11-06,US,Enterprise,Social
7591,2023-11-13,US,Enterprise,Direct
7592,2023-12-22,US,Mid-Market,Paid Search
7593,2023-12-15,UK,SMB,Direct
7594,2023-12-25,US,SMB,Referral
7595,2023-11-09,US,SMB,Social
7596,2023-12-31,DE,Enterprise,Referral
7597,2023-11-14,UK,Mid-Market,Direct
7598,2023-11-02,US,SMB,Organic
7599,2023-12-31,US,Mid-Market,Organic
7600,2023-11-18,IN,Mid-Market,Direct
7601,2023-12-12,US,SMB,Direct
7602,2023-11-12,UK,SMB,Paid Search
7603,2023-12-06,US,SMB,Direct
7604,2023-12-26,IN,SMB,Paid Search
7605,2023-11-21,IN,SMB,Referral
7606,2023-12-12,DE,SMB,Referral
7607,2023-11-13,US,Mid-Market,Paid Search
7608,2023-12-09,DE,SMB,Referral
7609,2023-11-22,DE,SMB,Direct
7610,2023-11-14,US,SMB,Direct
7611,2023-11-20,IN,SMB,Organic
7612,2023-11-12,AU,SMB,Social
7613,2023-12-26,US,SMB,Direct
7614,2023-11-25,IN,SMB,Paid Search
7615,2023-11-16,UK,SMB,Referral
7616,2023-11-28,UK,SMB,Social
7617,2023-11-21,US,Mid-Market,Direct
7618,2023-12-16,US,SMB,Referral
7619,2023-12-30,AU,SMB,Paid Search
7620,2023-11-28,IN,SMB,Paid Search
7621,2023-12-23,UK,Mid-Market,Direct
7622,2023-12-05,IN,SMB,Direct
7623,2023-11-11,IN,SMB,Paid Search
7624,2023-12-13,US,Mid-Market,Referral
7625,2023-12-02,US,Mid-Market,Organic
7626,2023-12-11,IN,SMB,Paid Search
7627,2023-12-25,IN,SMB,Paid Search
7628,2023-11-28,AU,SMB,Paid Search
7629,2023-12-26,US,SMB,Direct
7630,2023-12-17,UK,SMB,Organic
7631,2023-12-01,IN,SMB,Direct
7632,2023-12-08,DE,Mid-Market,Paid Search
7633,2023-11-21,IN,SMB,Referral
7634,2023-12-31,US,SMB,Direct
7635,2023-12-12,US,Mid-Market,Direct
7636,2023-11-04,US,Mid-Market,Direct
7637,2023-11-21,US,SMB,Social
7638,2023-12-09,US,SMB,Paid Search
7639,2023-11-05,IN,SMB,Referral
7640,2023-11-03,US,Mid-Market,Social
7641,2023-11-29,UK,Mid-Market,Social
7642,2023-11-21,AU,Mid-Market,Organic
7643,2023-11-28,UK,Mid-Market,Paid Search
7644,2023-11-17,US,SMB,Direct
7645,2023-11-11,US,SMB,Paid Search
7646,2023-12-13,DE,SMB,Social
7647,2023-12-02,US,Mid-Market,Social
7648,2023-11-14,AU,SMB,Referral
7649,2023-11-21,DE,SMB,Paid Search
7650,2023-12-07,IN,SMB,Organic
7651,2023-11-06,UK,Mid-Market,Social
7652,2023-11-10,AU,Mid-Market,Direct
7653,2023-11-06,DE,Mid-Market,Paid Search
7654,2023-12-20,DE,SMB,Referral
7655,2023-12-17,IN,SMB,Paid Search
7656,2023-12-17,IN,SMB,Direct
7657,2023-12-14,US,SMB,Paid Search
7658,2023-12-12,US,Mid-Market,Social
7659,2023-11-30,US,Mid-Market,Paid Search
7660,2023-12-10,US,SMB,Paid Search
7661,2023-11-04,IN,Mid-Market,Social
7662,2023-12-09,US,SMB,Social
7663,2023-12-18,US,SMB,Social
7664,2023-12-02,US,SMB,Social
7665,2023-11-23,AU,SMB,Direct
7666,2023-11-18,IN,SMB,Referral
7667,2023-12-10,DE,SMB,Organic
7668,2023-12-13,IN,Enterprise,Referral
7669,2023-12-24,IN,SMB,Paid Search
7670,2023-11-22,DE,Mid-Market,Direct
7671,2023-12-18,US,SMB,Social
7672,2023-12-05,IN,Mid-Market,Social
7673,2023-12-24,DE,Mid-Market,Organic
7674,2023-12-03,IN,SMB,Direct
7675,2023-12-03,UK,Mid-Market,Direct
7676,2023-12-06,AU,Mid-Market,Referral
7677,2023-12-16,DE,Mid-Market,Paid Search
7678,2023-12-29,DE,SMB,Referral
7679,2023-11-06,IN,Mid-Market,Direct
7680,2023-11-05,US,SMB,Paid Search
7681,2023-12-28,US,SMB,Paid Search
7682,2023-12-03,UK,SMB,Direct
7683,2023-12-08,DE,Mid-Market,Paid Search
7684,2023-11-30,US,Mid-Market,Organic
7685,2023-11-07,DE,SMB,Social
7686,2023-12-18,IN,Mid-Market,Social
7687,2023-12-16,DE,SMB,Social
7688,2023-11-20,UK,Mid-Market,Paid Search
7689,2023-11-20,US,Mid-Market,Referral
7690,2023-12-22,AU,SMB,Paid Search
7691,2023-11-06,IN,SMB,Social
7692,2023-12-24,UK,SMB,Referral
7693,2023-11-17,DE,Mid-Market,Direct
7694,2023-12-07,US,Mid-Market,Paid Search
7695,2023-12-28,US,SMB,Paid Search
7696,2023-12-12,US,Enterprise,Direct
7697,2023-11-26,US,SMB,Direct
7698,2023-12-13,UK,Mid-Market,Social
7699,2023-11-22,DE,Enterprise,Social
7700,2023-11-18,US,SMB,Social
7701,2023-12-31,UK,Mid-Market,Direct
7702,2023-12-17,US,SMB,Direct
7703,2023-12-10,IN,SMB,Direct
7704,2023-11-23,US,SMB,Organic
7705,2023-11-04,DE,SMB,Referral
7706,2023-11-03,UK,Mid-Market,Social
7707,2023-12-05,US,SMB,Organic
7708,2023-12-17,UK,SMB,Paid Search
7709,2023-12-04,IN,SMB,Organic
7710,2023-12-22,UK,Mid-Market,Referral
7711,2023-11-04,US,Mid-Market,Social
7712,2023-11-24,US,SMB,Referral
7713,2023-11-16,DE,SMB,Direct
7714,2023-11-28,IN,Mid-Market,Direct
7715,2023-11-06,DE,SMB,Organic
7716,2023-12-29,US,Mid-Market,Direct
7717,2023-11-15,DE,Mid-Market,Organic
7718,2023-12-27,US,SMB,Organic
7719,2023-11-27,IN,SMB,Direct
7720,2023-12-31,AU,SMB,Referral
7721,2023-12-05,DE,SMB,Organic
7722,2023-12-27,IN,Mid-Market,Organic
7723,2023-11-02,US,Mid-Market,Organic
7724,2023-12-16,US,Enterprise,Organic
7725,2023-12-26,US,Mid-Market,Organic
7726,2023-11-10,IN,SMB,Organic
7727,2023-11-07,UK,SMB,Paid Search
7728,2023-11-27,US,Mid-Market,Direct
7729,2023-12-28,US,Mid-Market,Organic
7730,2023-12-04,IN,SMB,Referral
7731,2023-12-03,US,Enterprise,Referral
7732,2023-11-10,US,SMB,Organic
7733,2023-11-02,US,SMB,Social
7734,2023-12-20,US,SMB,Organic
7735,2023-11-07,US,SMB,Referral
7736,2023-12-10,UK,SMB,Direct
7737,2023-12-26,UK,SMB,Organic
7738,2023-11-14,UK,Mid-Market,Social
7739,2023-12-11,IN,SMB,Paid Search
7740,2023-11-06,IN,Mid-Market,Referral
7741,2023-12-08,US,Mid-Market,Referral
7742,2023-11-11,US,SMB,Organic
7743,2023-12-16,US,SMB,Paid Search
7744,2023-11-20,UK,Mid-Market,Organic
7745,2023-11-29,US,Mid-Market,Social
7746,2023-12-07,IN,Mid-Market,Social
7747,2023-11-12,DE,SMB,Social
7748,2023-12-16,IN,SMB,Direct
7749,2023-11-20,US,Enterprise,Social
7750,2023-12-11,UK,SMB,Paid Search
7751,2023-11-11,IN,SMB,Paid Search
7752,2023-12-13,US,Mid-Market,Direct
7753,2023-11-09,US,Mid-Market,Social
7754,2023-11-27,US,SMB,Organic
7755,2023-11-16,DE,Mid-Market,Social
7756,2023-12-16,IN,SMB,Referral
7757,2023-11-17,US,Mid-Market,Social
7758,2023-12-24,DE,Mid-Market,Paid Search
7759,2023-12-25,IN,SMB,Direct
7760,2023-11-13,UK,Mid-Market,Referral
7761,2023-12-08,US,Mid-Market,Organic
7762,2023-11-07,AU,SMB,Direct
7763,2023-11-25,US,SMB,Paid Search
7764,2023-12-14,US,Enterprise,Social
7765,2023-12-11,IN,SMB,Social
7766,2023-12-09,US,Enterprise,Referral
7767,2023-11-18,IN,SMB,Referral
7768,2023-11-24,US,SMB,Direct
7769,2023-11-08,IN,SMB,Referral
7770,2023-12-15,DE,SMB,Direct
7771,2023-12-02,UK,SMB,Paid Search
7772,2023-12-14,UK,SMB,Social
7773,2023-11-16,US,SMB,Social
7774,2023-11-21,US,SMB,Referral
7775,2023-11-22,IN,Enterprise,Direct
7776,2023-11-03,IN,SMB,Referral
7777,2023-11-22,IN,Enterprise,Organic
7778,2023-12-20,AU,SMB,Organic
7779,2023-12-25,IN,SMB,Organic
7780,2023-12-03,IN,SMB,Social
7781,2023-11-29,IN,SMB,Direct
7782,2023-11-03,US,SMB,Social
7783,2023-12-24,IN,SMB,Paid Search
7784,2023-11-02,IN,SMB,Organic
7785,2023-12-28,US,SMB,Referral
7786,2023-12-01,AU,SMB,Paid Search
7787,2023-11-22,US,SMB,Paid Search
7788,2023-12-27,UK,Mid-Market,Direct
7789,2023-11-03,US,SMB,Social
7790,2023-12-06,UK,SMB,Referral
7791,2023-12-04,UK,Enterprise,Social
7792,2023-11-15,DE,SMB,Social
7793,2023-11-27,IN,Mid-Market,Direct
7794,2023-12-11,IN,Mid-Market,Direct
7795,2023-12-15,IN,Enterprise,Organic
7796,2023-11-02,US,SMB,Organic
7797,2023-12-28,UK,Mid-Market,Social
7798,2023-11-11,IN,SMB,Social
7799,2023-11-16,DE,Enterprise,Social
7800,2023-11-17,DE,Mid-Market,Organic
7801,2023-11-04,US,Mid-Market,Organic
7802,2023-11-09,US,SMB,Paid Search
7803,2023-12-31,AU,SMB,Organic
7804,2023-11-20,IN,SMB,Organic
7805,2023-11-08,US,SMB,Direct
7806,2023-11-08,UK,SMB,Paid Search
7807,2023-12-15,UK,SMB,Social
7808,2023-12-23,UK,Mid-Market,Direct
7809,2023-11-17,UK,SMB,Direct
7810,2023-11-03,DE,SMB,Referral
7811,2023-11-15,AU,SMB,Referral
7812,2023-11-05,IN,Mid-Market,Social
7813,2023-11-08,IN,Mid-Market,Organic
7814,2023-11-27,IN,Mid-Market,Paid Search
7815,2023-11-15,US,SMB,Organic
7816,2023-12-02,UK,SMB,Paid Search
7817,2023-11-17,UK,SMB,Social
7818,2023-12-28,IN,Mid-Market,Direct
7819,2023-12-26,AU,SMB,Referral
7820,2023-12-06,UK,Mid-Market,Organic
7821,2023-11-23,US,SMB,Organic
7822,2023-11-24,US,SMB,Organic
7823,2023-11-26,DE,SMB,Social
7824,2023-12-15,US,SMB,Social
7825,2023-11-29,AU,Mid-Market,Social
7826,2023-12-23,UK,SMB,Organic
7827,2023-12-28,AU,Mid-Market,Referral
7828,2023-11-22,US,Mid-Market,Referral
7829,2023-12-05,US,SMB,Social
7830,2023-11-07,UK,Enterprise,Referral
7831,2023-11-14,IN,SMB,Direct
7832,2023-11-26,US,SMB,Direct
7833,2023-11-14,IN,Enterprise,Direct
7834,2023-12-24,UK,SMB,Organic
7835,2023-11-11,IN,Enterprise,Referral
7836,2023-11-29,US,Enterprise,Organic
7837,2023-12-08,UK,Mid-Market,Organic
7838,2023-12-13,US,SMB,Paid Search
7839,2023-11-24,US,SMB,Referral
7840,2023-12-24,UK,SMB,Paid Search
7841,2023-12-06,US,SMB,Direct
7842,2023-11-28,IN,SMB,Social
7843,2023-11-06,IN,SMB,Direct
7844,2023-11-29,US,Mid-Market,Social
7845,2023-12-21,AU,Enterprise,Organic
7846,2023-12-08,AU,Mid-Market,Paid Search
7847,2023-12-21,AU,SMB,Organic
7848,2023-12-01,DE,SMB,Paid Search
7849,2023-11-09,UK,Enterprise,Social
7850,2023-11-02,US,SMB,Organic
7851,2023-11-20,US,SMB,Paid Search
7852,2023-12-13,DE,SMB,Paid Search
7853,2023-12-19,DE,SMB,Organic
7854,2023-11-19,DE,SMB,Social
7855,2023-12-01,DE,Mid-Market,Paid Search
7856,2023-11-27,US,Mid-Market,Direct
7857,2023-11-26,DE,Mid-Market,Social
7858,2023-11-15,US,Mid-Market,Organic
7859,2023-11-10,UK,SMB,Paid Search
7860,2023-11-13,US,SMB,Referral
7861,2023-11-05,US,SMB,Referral
7862,2023-11-13,IN,Mid-Market,Organic
7863,2023-11-02,US,SMB,Social
7864,2023-12-09,DE,SMB,Direct
7865,2023-11-20,IN,SMB,Referral
7866,2023-12-30,US,SMB,Referral
7867,2023-11-13,UK,SMB,Direct
7868,2023-11-22,US,SMB,Organic
7869,2023-11-23,US,SMB,Organic
7870,2023-11-02,UK,SMB,Paid Search
7871,2023-12-22,UK,SMB,Social
7872,2023-11-03,US,SMB,Social
7873,2023-12-28,UK,SMB,Referral
7874,2023-12-25,US,SMB,Referral
7875,2023-12-04,IN,SMB,Referral
7876,2023-12-04,DE,SMB,Paid Search
7877,2023-12-11,US,Mid-Market,Social
7878,2023-11-25,IN,SMB,Paid Search
7879,2023-12-10,US,SMB,Organic
7880,2023-11-04,US,SMB,Direct
7881,2023-11-05,US,SMB,Direct
7882,2023-11-29,DE,SMB,Direct
7883,2023-12-04,US,Mid-Market,Referral
7884,2023-12-25,US,Mid-Market,Organic
7885,2023-11-08,DE,SMB,Social
7886,2023-12-21,AU,SMB,Social
7887,2023-11-14,UK,Mid-Market,Paid Search
7888,2023-11-25,UK,SMB,Organic
